所要時間範囲,所要時間,乗り換え回数,駅名,lon,lat,鉄道会社,路線名,建物種別,間取り,月額
31-40分,33分,乗換1回,天空橋,139.75423,35.548908,京急,空港線,賃貸マンション,1K,10.67
31-40分,31分,乗換1回,沼部,139.67326,35.582526,東急,多摩川線,賃貸マンション,1K,11.6
31-40分,31分,乗換1回,新三河島,139.773834,35.73714,京成,本線,賃貸マンション,1K,10.17
31-40分,32分,乗換1回,町屋,139.781499,35.742354,京成,本線,賃貸マンション,1K,9.98
31-40分,35分,乗換1回,千住大橋,139.796934,35.74243,京成,本線,賃貸マンション,1K,9.68
31-40分,39分,乗換1回,堀切菖蒲園,139.827545,35.747649,京成,本線,賃貸マンション,1K,8.3
31-40分,40分,乗換1回,お花茶屋,139.83988,35.747585,京成,本線,賃貸マンション,1K,8.92
31-40分,31分,乗換2回,新宿三丁目,139.704895,35.690847,東京メトロ,丸ノ内線,賃貸マンション,1K,14.1
31-40分,32分,乗換1回,新大塚,139.729971,35.72569,東京メトロ,丸ノ内線,賃貸マンション,1K,13.86
31-40分,32分,乗換1回,西新宿,139.692778,35.694298,東京メトロ,丸ノ内線,賃貸マンション,1K,14.29
31-40分,34分,乗換1回,中野坂上,139.68291,35.69792,東京メトロ,丸ノ内線,賃貸マンション,1K,11.63
31-40分,36分,乗換1回,新中野,139.66903,35.697491,東京メトロ,丸ノ内線,賃貸マンション,1K,13.26
31-40分,37分,乗換1回,東高円寺,139.657822,35.697802,東京メトロ,丸ノ内線,賃貸マンション,1K,11.52
31-40分,39分,乗換1回,新高円寺,139.648068,35.697985,東京メトロ,丸ノ内線,賃貸マンション,1K,10.86
31-40分,31分,乗換0回,巣鴨,139.739303,35.733445,ＪＲ,山手線,賃貸マンション,1K,12.05
31-40分,31分,乗換0回,池袋,139.711086,35.730256,ＪＲ,山手線,賃貸マンション,1K,11.79
31-40分,33分,乗換0回,大塚,139.728584,35.731412,ＪＲ,山手線,賃貸マンション,1K,13.04
31-40分,37分,乗換2回,新豊洲,139.789996,35.648718,不明,ゆりかもめ,賃貸マンション,1K,16.67
31-40分,31分,乗換1回,東陽町,139.817596,35.669629,東京メトロ,東西線,賃貸マンション,1K,11.39
31-40分,32分,乗換1回,早稲田,139.721319,35.705723,東京メトロ,東西線,賃貸マンション,1K,12.81
