所要時間範囲,所要時間,乗り換え回数,駅名,lon,lat,鉄道会社,路線名,建物種別,間取り,月額
31-40分,36分,乗換1回,下落合,139.695391,35.715846,西武,新宿線,賃貸マンション,1DK,14.58
31-40分,37分,乗換1回,中井,139.686967,35.715106,西武,新宿線,賃貸マンション,1DK,12.37
31-40分,39分,乗換1回,新井薬師前,139.672582,35.715778,西武,新宿線,賃貸マンション,1DK,13.58
31-40分,36分,乗換1回,初台,139.686354,35.68123,京王,新線,賃貸マンション,1DK,13.72
31-40分,37分,乗換1回,幡ヶ谷,139.676183,35.677061,京王,新線,賃貸マンション,1DK,16.51
31-40分,36分,乗換1回,西新宿五丁目,139.684304,35.689798,都営,大江戸線（放射部）,賃貸マンション,1DK,17.15
31-40分,37分,乗換1回,王子神谷,139.735933,35.765172,東京メトロ,南北線,賃貸マンション,1DK,12.2
31-40分,37分,乗換1回,本駒込,139.753828,35.724155,東京メトロ,南北線,賃貸マンション,1DK,14.5
31-40分,39分,乗換1回,志茂,139.732599,35.777948,東京メトロ,南北線,賃貸マンション,1DK,11.29
31-40分,36分,乗換1回,赤土小学校前,139.768989,35.742454,都営,日暮里・舎人ライナー,賃貸マンション,1DK,13.59
31-40分,37分,乗換1回,熊野前,139.769204,35.749212,都営,日暮里・舎人ライナー,賃貸マンション,1DK,11.62
31-40分,39分,乗換1回,五反野,139.809643,35.765852,東武,伊勢崎線〔スカイツリーライン〕,賃貸マンション,1DK,9.35
31-40分,37分,乗換1回,笹塚,139.667251,35.673758,京王,線,賃貸マンション,1DK,15.47
31-40分,38分,乗換1回,代田橋,139.659413,35.671092,京王,線,賃貸マンション,1DK,13.29
31-40分,37分,乗換2回,西太子堂,139.666382,35.644545,東急,世田谷線,賃貸マンション,1DK,14.95
31-40分,39分,乗換2回,若林,139.659911,35.645933,東急,世田谷線,賃貸マンション,1DK,13.17
31-40分,39分,乗換1回,北池袋,139.716749,35.741283,東武,東上線,賃貸マンション,1DK,13.18
31-40分,40分,乗換1回,下板橋,139.714785,35.745721,東武,東上線,賃貸マンション,1DK,14.95
31-40分,40分,乗換1回,大口,139.646288,35.492375,ＪＲ,横浜線,賃貸マンション,1DK,10.92
31-40分,40分,乗換1回,板橋,139.719507,35.745435,ＪＲ,埼京線,賃貸マンション,1DK,12.53
41-50分,41分,乗換1回,綾瀬,139.825019,35.762222,東京メトロ,千代田線,賃貸マンション,1DK,10.41
41-50分,41分,乗換1回,浦安,139.893193,35.665932,東京メトロ,東西線,賃貸マンション,1DK,12.01
41-50分,42分,乗換1回,南行徳,139.902311,35.672687,東京メトロ,東西線,賃貸マンション,1DK,10.8
41-50分,45分,乗換1回,行徳,139.914254,35.682686,東京メトロ,東西線,賃貸マンション,1DK,10.78
41-50分,41分,乗換2回,曳舟,139.816634,35.718418,東武,伊勢崎線〔スカイツリーライン〕（押上-曳舟）,賃貸マンション,1DK,12.79
41-50分,43分,乗換0回,京成小岩,139.88371,35.742158,京成,本線,賃貸マンション,1DK,11.43
41-50分,41分,乗換2回,小村井,139.827595,35.710316,東武,亀戸線,賃貸マンション,1DK,10.6
41-50分,41分,乗換2回,松陰神社前,139.655211,35.643947,東急,世田谷線,賃貸マンション,1DK,13.49
41-50分,41分,乗換1回,西永福,139.634936,35.678918,京王,井の頭線,賃貸マンション,1DK,14.8
41-50分,42分,乗換1回,久我山,139.599211,35.688138,京王,井の頭線,賃貸マンション,1DK,11.38
41-50分,44分,乗換1回,高井戸,139.615115,35.683253,京王,井の頭線,賃貸マンション,1DK,12.9
41-50分,41分,乗換1回,西荻窪,139.599361,35.703842,ＪＲ,中央本線（東京-塩尻）,賃貸マンション,1DK,12.64
41-50分,43分,乗換1回,吉祥寺,139.579765,35.703119,ＪＲ,中央本線（東京-塩尻）,賃貸マンション,1DK,13.5
41-50分,46分,乗換1回,三鷹,139.560325,35.702683,ＪＲ,中央本線（東京-塩尻）,賃貸マンション,1DK,18.55
41-50分,50分,乗換1回,東小金井,139.524837,35.701643,ＪＲ,中央本線（東京-塩尻）,賃貸マンション,1DK,13.63
41-50分,41分,乗換0回,西川口,139.704312,35.815514,ＪＲ,京浜東北線,賃貸マンション,1DK,10.41
41-50分,43分,乗換0回,蕨,139.690357,35.827959,ＪＲ,京浜東北線,賃貸マンション,1DK,10.02
41-50分,47分,乗換0回,南浦和,139.669125,35.847648,ＪＲ,京浜東北線,賃貸マンション,1DK,9.35
41-50分,43分,乗換1回,下総中山,139.943092,35.714276,ＪＲ,総武本線（東京-銚子）,賃貸マンション,1DK,8.66
41-50分,45分,乗換1回,船橋,139.984707,35.701865,ＪＲ,総武本線（東京-銚子）,賃貸マンション,1DK,11.62
41-50分,46分,乗換1回,西船橋,139.959536,35.707283,ＪＲ,総武本線（東京-銚子）,賃貸マンション,1DK,13.75
41-50分,41分,乗換1回,本蓮沼,139.702324,35.768782,都営,三田線,賃貸マンション,1DK,17.65
41-50分,43分,乗換1回,志村坂上,139.69538,35.775725,都営,三田線,賃貸マンション,1DK,12.09
41-50分,45分,乗換1回,志村三丁目,139.685937,35.777391,都営,三田線,賃貸マンション,1DK,12.25
41-50分,47分,乗換1回,蓮根,139.678993,35.784335,都営,三田線,賃貸マンション,1DK,10.29
41-50分,49分,乗換1回,西台,139.673971,35.78699,都営,三田線,賃貸マンション,1DK,11.21
41-50分,41分,乗換1回,要町,139.698715,35.73323,東京メトロ,有楽町線,賃貸マンション,1DK,12.89
41-50分,43分,乗換1回,千川,139.689271,35.738229,東京メトロ,有楽町線,賃貸マンション,1DK,11.87
41-50分,47分,乗換1回,氷川台,139.665567,35.74955,東京メトロ,有楽町線,賃貸マンション,1DK,11.5
41-50分,49分,乗換1回,平和台,139.653762,35.757863,東京メトロ,有楽町線,賃貸マンション,1DK,13.1
41-50分,44分,乗換1回,江北,139.770306,35.774021,都営,日暮里・舎人ライナー,賃貸マンション,1DK,9.95
41-50分,45分,乗換1回,西新井大師西,139.770094,35.781505,都営,日暮里・舎人ライナー,賃貸マンション,1DK,10.03
41-50分,41分,乗換1回,新綱島,139.636167,35.536639,東急,新横浜線,賃貸マンション,1DK,9.9
41-50分,44分,乗換1回,桜上水,139.63129,35.66768,京王,線,賃貸マンション,1DK,11.5
41-50分,45分,乗換1回,上北沢,139.62329,35.668857,京王,線,賃貸マンション,1DK,113.01
41-50分,47分,乗換1回,千歳烏山,139.60067,35.667921,京王,線,賃貸マンション,1DK,8.3
41-50分,48分,乗換1回,八幡山,139.614927,35.669982,京王,線,賃貸マンション,1DK,12.49
41-50分,49分,乗換1回,芦花公園,139.608247,35.670479,京王,線,賃貸マンション,1DK,12.61
41-50分,42分,乗換2回,経堂,139.635993,35.650991,不明,小田急小田原線,賃貸マンション,1DK,12.95
41-50分,47分,乗換1回,千歳船橋,139.624544,35.647616,不明,小田急小田原線,賃貸マンション,1DK,12.7
41-50分,49分,乗換1回,祖師ヶ谷大蔵,139.609659,35.643236,不明,小田急小田原線,賃貸マンション,1DK,12.58
41-50分,42分,乗換1回,戸部,139.61956,35.456631,京急,本線,賃貸マンション,1DK,13.61
41-50分,43分,乗換1回,日ノ出町,139.626696,35.445524,京急,本線,賃貸マンション,1DK,12.1
41-50分,45分,乗換1回,黄金町,139.62246,35.439694,京急,本線,賃貸マンション,1DK,10.78
41-50分,46分,乗換1回,伊勢佐木長者町,139.633176,35.441044,横浜市営,ブルーライン,賃貸マンション,1DK,12.91
41-50分,47分,乗換1回,阪東橋,139.624843,35.437434,横浜市営,ブルーライン,賃貸マンション,1DK,9.95
41-50分,49分,乗換1回,吉野町,139.618455,35.435489,横浜市営,ブルーライン,賃貸マンション,1DK,10.3
41-50分,42分,乗換1回,十条,139.722233,35.760321,ＪＲ,埼京線,賃貸マンション,1DK,13.0
41-50分,43分,乗換1回,北赤羽,139.70569,35.787007,ＪＲ,埼京線,賃貸マンション,1DK,11.15
41-50分,45分,乗換1回,浮間舟渡,139.691341,35.791209,ＪＲ,埼京線,賃貸マンション,1DK,10.95
41-50分,50分,乗換1回,戸田,139.669548,35.817665,ＪＲ,埼京線,賃貸マンション,1DK,7.85
41-50分,42分,乗換1回,赤羽岩淵,139.722103,35.783417,東京メトロ,南北線,賃貸マンション,1DK,13.2
41-50分,42分,乗換1回,船堀,139.864258,35.683795,都営,新宿線,賃貸マンション,1DK,10.1
41-50分,47分,乗換1回,瑞江,139.89761,35.693318,都営,新宿線,賃貸マンション,1DK,10.67
41-50分,42分,乗換1回,大山,139.702589,35.748398,東武,東上線,賃貸マンション,1DK,12.07
41-50分,46分,乗換1回,中板橋,139.694628,35.756214,東武,東上線,賃貸マンション,1DK,10.7
41-50分,47分,乗換1回,ときわ台,139.689015,35.758771,東武,東上線,賃貸マンション,1DK,14.36
41-50分,49分,乗換1回,上板橋,139.67641,35.763596,東武,東上線,賃貸マンション,1DK,10.28
41-50分,50分,乗換1回,成増,139.632708,35.777723,東武,東上線,賃貸マンション,1DK,13.38
41-50分,42分,乗換1回,梅島,139.797916,35.772437,東武,伊勢崎線〔スカイツリーライン〕,賃貸マンション,1DK,10.95
41-50分,43分,乗換2回,東向島,139.819306,35.724324,東武,伊勢崎線〔スカイツリーライン〕,賃貸マンション,1DK,12.5
41-50分,45分,乗換2回,鐘ヶ淵,139.820344,35.733712,東武,伊勢崎線〔スカイツリーライン〕,賃貸マンション,1DK,11.64
41-50分,46分,乗換1回,竹ノ塚,139.790788,35.794368,東武,伊勢崎線〔スカイツリーライン〕,賃貸マンション,1DK,9.6
41-50分,48分,乗換1回,久地,139.592714,35.610363,ＪＲ,南武線（川崎-立川）,賃貸マンション,1DK,8.8
41-50分,43分,乗換1回,浦和,139.657109,35.858496,ＪＲ,宇都宮線〔東北本線〕・ＪＲ上野東京ライン,賃貸マンション,1DK,11.36
41-50分,49分,乗換1回,大宮,139.62405,35.906439,ＪＲ,宇都宮線〔東北本線〕・ＪＲ上野東京ライン,賃貸マンション,1DK,11.98
41-50分,43分,乗換1回,亀有,139.847573,35.766527,ＪＲ,常磐線,賃貸マンション,1DK,10.02
41-50分,48分,乗換1回,松戸,139.900779,35.784472,ＪＲ,常磐線,賃貸マンション,1DK,9.92
41-50分,45分,乗換1回,新横浜,139.617348,35.506824,ＪＲ,横浜線,賃貸マンション,1DK,11.5
41-50分,43分,乗換1回,戸塚,139.534282,35.400432,ＪＲ,東海道本線（東京-熱海）,賃貸マンション,1DK,9.72
41-50分,46分,乗換0回,磯子,139.617916,35.399881,ＪＲ,根岸線,賃貸マンション,1DK,13.5
41-50分,45分,乗換1回,鷺ノ宮,139.63892,35.722605,西武,新宿線,賃貸マンション,1DK,11.49
41-50分,45分,乗換1回,野方,139.652733,35.719658,西武,新宿線,賃貸マンション,1DK,11.5
41-50分,46分,乗換1回,都立家政,139.644839,35.722313,西武,新宿線,賃貸マンション,1DK,9.8
41-50分,49分,乗換1回,上石神井,139.592266,35.726189,西武,新宿線,賃貸マンション,1DK,12.2
41-50分,50分,乗換1回,下井草,139.624688,35.723852,西武,新宿線,賃貸マンション,1DK,11.92
41-50分,43分,乗換1回,椎名町,139.694363,35.726572,西武,池袋線,賃貸マンション,1DK,14.43
41-50分,45分,乗換1回,東長崎,139.683294,35.73003,西武,池袋線,賃貸マンション,1DK,12.0
41-50分,49分,乗換1回,江古田,139.672814,35.737557,西武,池袋線,賃貸マンション,1DK,15.01
41-50分,43分,乗換1回,平沼橋,139.616897,35.460355,相鉄,本線,賃貸マンション,1DK,13.03
41-50分,49分,乗換1回,元町・中華街,139.650446,35.44243,不明,横浜高速鉄道みなとみらい線,賃貸マンション,1DK,12.39
41-50分,44分,乗換2回,中野新橋,139.673997,35.692123,東京メトロ,丸ノ内線（中野坂上-方南町）,賃貸マンション,1DK,13.74
41-50分,46分,乗換2回,中野富士見町,139.666933,35.690514,東京メトロ,丸ノ内線（中野坂上-方南町）,賃貸マンション,1DK,13.36
41-50分,48分,乗換2回,方南町,139.656498,35.683496,東京メトロ,丸ノ内線（中野坂上-方南町）,賃貸マンション,1DK,13.72
41-50分,46分,乗換1回,六町,139.821816,35.784963,つくばエクスプレス,,賃貸マンション,1DK,10.0
41-50分,47分,乗換1回,八潮,139.845017,35.807905,つくばエクスプレス,,賃貸マンション,1DK,7.8
41-50分,50分,乗換1回,三郷中央,139.878344,35.824514,つくばエクスプレス,,賃貸マンション,1DK,7.76
41-50分,46分,乗換1回,鷺沼,139.573268,35.579762,東急,田園都市線,賃貸マンション,1DK,11.0
41-50分,47分,乗換1回,宮崎台,139.591313,35.587228,東急,田園都市線,賃貸マンション,1DK,9.91
41-50分,49分,乗換1回,宮前平,139.581983,35.584951,東急,田園都市線,賃貸マンション,1DK,11.9
41-50分,45分,乗換1回,反町,139.625337,35.47474,東急,東横線,賃貸マンション,1DK,11.72
41-50分,48分,乗換1回,白楽,139.627875,35.489555,東急,東横線,賃貸マンション,1DK,10.9
41-50分,49分,乗換2回,綱島,139.63491,35.536906,東急,東横線,賃貸マンション,1DK,9.9
41-50分,50分,乗換1回,妙蓮寺,139.633194,35.498779,東急,東横線,賃貸マンション,1DK,11.4
41-50分,45分,乗換1回,落合南長崎,139.683303,35.723608,都営,大江戸線（放射部）,賃貸マンション,1DK,12.88
41-50分,46分,乗換1回,北綾瀬,139.832035,35.777117,東京メトロ,千代田線（綾瀬-北綾瀬）,賃貸マンション,1DK,10.95
41-50分,49分,乗換1回,練馬,139.654368,35.737893,西武,有楽町線,賃貸マンション,1DK,11.46
51-60分,51分,乗換1回,井荻,139.615303,35.72469,西武,新宿線,賃貸マンション,1DK,9.4
51-60分,54分,乗換1回,田無,139.539259,35.727307,西武,新宿線,賃貸マンション,1DK,9.4
51-60分,57分,乗換2回,武蔵関,139.576417,35.7276,西武,新宿線,賃貸マンション,1DK,9.28
51-60分,59分,乗換2回,東伏見,139.563529,35.728761,西武,新宿線,賃貸マンション,1DK,10.5
51-60分,53分,乗換1回,弘明寺,139.596791,35.42437,京急,本線,賃貸マンション,1DK,11.1
51-60分,60分,乗換2回,能見台,139.629233,35.360528,京急,本線,賃貸マンション,1DK,8.6
51-60分,51分,乗換1回,高島平,139.661216,35.789056,都営,三田線,賃貸マンション,1DK,9.79
51-60分,52分,乗換1回,新高島平,139.654275,35.790189,都営,三田線,賃貸マンション,1DK,11.25
51-60分,54分,乗換1回,西高島平,139.64594,35.791833,都営,三田線,賃貸マンション,1DK,10.8
51-60分,51分,乗換1回,桜台,139.662602,35.738797,西武,池袋線,賃貸マンション,1DK,12.1
51-60分,55分,乗換1回,石神井公園,139.606981,35.743563,西武,池袋線,賃貸マンション,1DK,9.56
51-60分,60分,乗換1回,ひばりヶ丘,139.545852,35.751485,西武,池袋線,賃貸マンション,1DK,9.12
51-60分,51分,乗換1回,蒔田,139.610123,35.429935,横浜市営,ブルーライン,賃貸マンション,1DK,10.5
51-60分,52分,乗換1回,弘明寺,139.596791,35.42437,横浜市営,ブルーライン,賃貸マンション,1DK,11.1
51-60分,55分,乗換1回,狛江,139.577127,35.632001,不明,小田急小田原線,賃貸マンション,1DK,12.5
51-60分,51分,乗換1回,東船橋,140.00393,35.699811,ＪＲ,総武本線（東京-銚子）,賃貸マンション,1DK,8.67
51-60分,57分,乗換1回,稲毛,140.09256,35.637264,ＪＲ,総武本線（東京-銚子）,賃貸マンション,1DK,7.86
51-60分,57分,乗換1回,幕張本郷,140.042241,35.672664,ＪＲ,総武本線（東京-銚子）,賃貸マンション,1DK,8.09
51-60分,60分,乗換1回,千葉,140.112837,35.613425,ＪＲ,総武本線（東京-銚子）,賃貸マンション,1DK,8.32
51-60分,60分,乗換1回,幕張,140.057899,35.6594,ＪＲ,総武本線（東京-銚子）,賃貸マンション,1DK,7.81
51-60分,51分,乗換1回,東武練馬,139.661964,35.768698,東武,東上線,賃貸マンション,1DK,11.89
51-60分,52分,乗換1回,和光市,139.612434,35.788507,東武,東上線,賃貸マンション,1DK,13.71
51-60分,53分,乗換1回,下赤塚,139.644482,35.770558,東武,東上線,賃貸マンション,1DK,11.78
51-60分,51分,乗換1回,舎人,139.770108,35.8057,都営,日暮里・舎人ライナー,賃貸マンション,1DK,8.9
51-60分,52分,乗換1回,地下鉄赤塚,139.644021,35.769939,東京メトロ,有楽町線,賃貸マンション,1DK,11.85
51-60分,54分,乗換1回,地下鉄成増,139.631497,35.776557,東京メトロ,有楽町線,賃貸マンション,1DK,14.0
51-60分,54分,乗換2回,大神宮下,139.991431,35.693945,京成,本線,賃貸マンション,1DK,7.53
51-60分,54分,乗換1回,調布,139.543988,35.652181,京王,線,賃貸マンション,1DK,10.7
51-60分,59分,乗換1回,府中,139.4799,35.672245,京王,線,賃貸マンション,1DK,9.88
51-60分,52分,乗換1回,草加,139.803397,35.828476,東武,伊勢崎線〔スカイツリーライン〕,賃貸マンション,1DK,10.5
51-60分,59分,乗換2回,新越谷,139.789905,35.875186,東武,伊勢崎線〔スカイツリーライン〕,賃貸マンション,1DK,8.8
51-60分,52分,乗換1回,南流山,139.903865,35.838035,つくばエクスプレス,,賃貸マンション,1DK,8.1
51-60分,55分,乗換1回,流山おおたかの森,139.925898,35.872051,つくばエクスプレス,,賃貸マンション,1DK,9.97
51-60分,54分,乗換1回,練馬春日町,139.640236,35.751452,都営,大江戸線（放射部）,賃貸マンション,1DK,12.88
51-60分,55分,乗換1回,武蔵浦和,139.647974,35.846047,ＪＲ,埼京線,賃貸マンション,1DK,9.0
51-60分,54分,乗換1回,馬橋,139.917305,35.811682,ＪＲ,常磐線,賃貸マンション,1DK,7.9
51-60分,56分,乗換1回,柏,139.971148,35.862316,ＪＲ,常磐線,賃貸マンション,1DK,10.03
51-60分,53分,乗換2回,大師前,139.781647,35.778989,東武,大師線,賃貸マンション,1DK,8.7
51-60分,59分,乗換1回,北習志野,140.042195,35.721328,不明,東葉高速線,賃貸マンション,1DK,9.18
51-60分,55分,乗換1回,国分寺,139.480841,35.700123,ＪＲ,中央本線（東京-塩尻）,賃貸マンション,1DK,10.95
51-60分,58分,乗換1回,西国分寺,139.465994,35.699744,ＪＲ,中央本線（東京-塩尻）,賃貸マンション,1DK,10.3
51-60分,60分,乗換1回,国立,139.44634,35.69923,ＪＲ,中央本線（東京-塩尻）,賃貸マンション,1DK,10.2
51-60分,54分,乗換1回,宮原,139.609455,35.940256,ＪＲ,高崎線,賃貸マンション,1DK,7.67
51-60分,54分,乗換1回,藤沢,139.487293,35.338882,ＪＲ,東海道本線（東京-熱海）,賃貸マンション,1DK,9.1
51-60分,58分,乗換2回,上本郷,139.916031,35.789524,不明,新京成電鉄,賃貸マンション,1DK,7.9
